image_url,journalist_caption
https://i.guim.co.uk/img/media/4a5fd195d6aa929a6a3f73ec9643317c823c946b/0_0_4655_3103/master/4655.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b320e07e468e4ad5e7505b4be9d11a15,A pro-Palestinian protester is detained by police outside the Israeli consulate on the sidelines of the Democratic National Convention in Chicago.
https://i.guim.co.uk/img/media/0279af7bb60c56472bc123933561a6fcd5f0253e/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=361f57fdbe51333eb957fdf42db4363c,Former US president Barack Obama departs the stage after speaking on the second day of the Democratic National Convention at the United Center in Chicago.
https://i.guim.co.uk/img/media/0861ad0ee1378c3e0fff3ced384f15d3746f0ef5/0_0_7650_5100/master/7650.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=56838d8b541ff57350dfe74ae72f8bcd,Servicemen and volunteers hold a large Russian flag marking national flag day at Victory Park in Moscow.
https://i.guim.co.uk/img/media/486c67a5991f832ca46e66447be1e6b936c3beb4/32_0_1923_1154/master/1923.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f2f0934b2cde00f303c3f2acc09253a7,An aerial view of a volcanic eruption – the sixth since December 2023 – on Iceland’s Reykjanes peninsula. Unlike previous eruptions the lava was not flowing towards Grindavík town.
https://i.guim.co.uk/img/media/5cb7c1612dea5a44edd833b709833dddb6fd460f/0_0_8256_5504/master/8256.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c8ff782f4107d17ec2b743d3d31e5c21,An area of Amazon rainforest deforested by illegal fire in the municipality of Labrea.
https://i.guim.co.uk/img/media/5ee276662d650f7c6be7a8cbf70457f4fb1c40cb/0_0_3706_2471/master/3706.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3d8bc721fe5b858099ac90083bd93839,Migrants crowd a wooden boat as they sail to the port of La Restinga on the Canary island of El Hierro.
https://i.guim.co.uk/img/media/319ff032fe81a66c496caf13549ab491824c76cb/0_0_4000_2667/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=6c105704c140820731dfe19cebc29271,Abandoned vehicles waiting to be scrapped in Nanjing.
https://i.guim.co.uk/img/media/9ab72f8a8c5c56e0ff35005159238d21a02c79cc/0_0_5616_3744/master/5616.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=d71c5c5f9776d74e1aab2bdf481f82d3,A car destroyed by Israeli forces during a raid on Tulkarm refugee camp in the northern West Bank.
https://i.guim.co.uk/img/media/4480fc5bee6726b49f2a90ea8d0ca0a055d5ed9b/0_0_5218_3506/master/5218.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=031028ed607f0a0f48f17d2d657fdcff,Firefighters attempt to extinguish a fire that started in a grassy area of Kizilcahamam in Ankara and spread to a forest area in the Gerede district of Bolu.
https://i.guim.co.uk/img/media/b58cec28f7479d25edf24671efaf1a43aa146a8b/0_0_9504_6336/master/9504.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=62927d7b4a88a05daac33c9da7c3c113,Tuliza Bisere holds her daughter Ishara who was cured of mpox but still shows scars of the disease in the camp for internal displaced persons in Mudja.
https://i.guim.co.uk/img/media/aed0938b1b95874926c22b7f0469ce9d68b713dd/0_0_8373_5582/master/8373.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=d20d3a3891b225f5493d7c7d95b016bb,A woman sits in a bus during evacuation from Pokrovsk in the Donetsk region.
https://i.guim.co.uk/img/media/4806831a0b598c73fa4ae017f50b429ecfa3158a/0_0_6644_4430/master/6644.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c97708df000e376855d0d14b55177d5b,New recruits of Bamar People’s Liberation Army stretch during a training session at a camp in Karen State. A dense bamboo forest in rebel-held territory surrounds the training ground in eastern Myanmar where more than 100 young people mostly in their 20s are undergoing rigorous military drills.
https://i.guim.co.uk/img/media/ee9b7e65ff0cbc0000b483e2f03630943613a2c2/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=e9779b4be5379f4b839bce486145d950,Participants take part in the traditional Panjat Pinang game climbing to the top of greased tree poles to collect prizes as part of the annual celebration of Indonesia’s 79th Independence Day in Jakarta.
https://i.guim.co.uk/img/media/da5261e584e9d1f6133d65759fc51b61b894a49f/0_0_5470_3647/master/5470.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4147a594682909edac3f75b6c0bf6fbe,Venezuelan nationals in Mexico City protest against the official results that declared Nicolás Maduro the winner of their country’s July presidential election.
https://i.guim.co.uk/img/media/059f44b019cef3e43c84c5a900096bae2ed18436/0_0_4656_3104/master/4656.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2570cd4dd47c078ea02a2b0bb51610c0,Displaced Palestinians travel on a cart after fleeing the western part of Khan Younis following an evacuation order by the Israeli army.
https://i.guim.co.uk/img/media/1527aa0ea4bee281b7b10837e35f3ac09ba8330b/0_0_3188_2126/master/3188.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=641e2727968bd72d5daea33e50318195,A local man gets into his car to evacuate during a wildfire.
https://i.guim.co.uk/img/media/701eb46f754c80df7b24f48c0a7ba103dfc68658/0_0_6999_4666/master/6999.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=6a1def5f29c1227690d4822bb167e607,arina Kalogerakou hugs her aunt Eleonora Zoakou as a wildfire burns in Penteli.
https://i.guim.co.uk/img/media/8a2bf190b52858893adcc548c055d3afea19ea3a/0_0_4500_3000/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=cc47af520922cf3f9b37e36ae7891b4a,Family members and friends mourn during a funeral for Israeli soldier Sgt Omer Ginzburg killed during a battle in southern Gaza.
https://i.guim.co.uk/img/media/c7f4eb7733b95d0b8d390ca7c918211fe04bd5e8/0_0_5184_3456/master/5184.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=0009b297ee80e46c820cb0c149dd0768,Palestinians react as they wait to receive food cooked by a charity kitchen amid a hunger crisis in the northern Gaza Strip.
https://i.guim.co.uk/img/media/33bd8ff2b7c99a80c995e60de5da10d3fa5c5c3e/0_75_4634_3322/master/4634.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a4eb753cf27a12d2f064e0daa0d078a1,Medics help a resident in a field hospital at an undisclosed location. 
https://i.guim.co.uk/img/media/7fad258f918e889fdbe833b80340ccbd07a07830/0_0_5933_3955/master/5933.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=fbe801e99c85ec96a78d9e402700d217,Ukrainian service personnel operate an armoured military vehicle on a road near the border with Russia.
https://i.guim.co.uk/img/media/ceba5891b31cea2662fe30f969b3272f6239b919/0_0_4032_2688/master/4032.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=138dcc211104ff60756003ea3cc74734,Forensics work at the site where a Voepass airline plane crashed with 61 people on board.
https://i.guim.co.uk/img/media/b88f17d4dbc221604cfdf90f86d0f7a83e2f0918/0_0_5500_3667/master/5500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9e04f1ce13f69dff85316738c068704f,Migrants stand on an iron boat near the NGO Open Arms rescue boat Astral in the central Mediterranean Sea south of Lampedusa.
https://i.guim.co.uk/img/media/0bbd011377e89be9c60b8e47d473139048f433d9/0_0_2400_1600/master/2400.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=24f689dbc66b890dede2dddfc38dd897,Coach Isabelle Sambou two-time Olympian and nine-time African wrestling champion cleans a mirror inside her room.
https://i.guim.co.uk/img/media/83ebbbf7f7c197757cc3e1a9bf75579408c046a6/0_0_4500_3000/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3312735322bb851e367a75ed7ed12649,Islamic schoolboys buy train tickets at the Kamalapur station as passenger railway services resumed in Dhaka days after a student-led uprising ousted Sheikh Hasina from her 15-year rule of the country.
https://i.guim.co.uk/img/media/56bcfb30f0bb23e843b2976991ce2ac4754cfbc4/0_0_4652_3096/master/4652.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=90724fdec528790c1c3ed09c8cd2c997,People pay their respects before the statues of late North Korean leaders Kim Il-sung and Kim Jong-il at Mansu Hill as North Korea commemorates the end of Japanese colonial rule at the end of the second world war.
https://i.guim.co.uk/img/media/56b7141e0765aed24445180c4289e20197a07c69/0_0_8192_5464/master/8192.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=d06b900fe4f5cd2542505bef25db0390,Israeli rightwing activists pray during a gathering to call for the establishment of Israeli settlements in Gaza and to mark the annual Tisha B’Av fasting and memorial day commemorating the destruction of ancient Jerusalem temples.
https://i.guim.co.uk/img/media/fc00105f8efbcc1890a36b5d34807dbc51cc4004/0_0_4505_3003/master/4505.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b6669175f8ed9cd4a60cdabb18a67ca1,A young girl surrounded by women cries after identifying a member of her family among the dead at the al-Maamadani hospital after an Israeli strike on a school sheltering displaced Palestinians in Gaza City.
https://i.guim.co.uk/img/media/fd4bb8798cdcc88fb46e66a7907eb2f277723d55/0_0_8643_5752/master/8643.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c0be80f0b2540a2ad9baf089fb7dbfe0,Health workers monitor mpox patients at the Nyiragongo general reference hospital in the Democratic Republic of Congo.
https://i.guim.co.uk/img/media/b3a2ce074ef7dc0326879ef60784aafe77b9dcdd/0_0_4252_2835/master/4252.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=0a3e81ac68d20e5f4a80c09403bbf7c8,Volunteers try to extinguish a wildfire near Penteli. Greece’s civil protection authorities ordered the evacuation of several towns in the north-eastern suburbs of Athens.
https://i.guim.co.uk/img/media/40ae919471d1614301e366e56ffe161c3a6022ae/0_0_4000_2667/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=29ad706ba48a8092705c608d044b1767,Tourists take selfies with the Acropolis citadel in the background as smoke from wildfires fills the sky above Athens.
https://i.guim.co.uk/img/media/276d2bb8dc2b5c57ba1fb9e57e0e4b3e8fdb493f/0_0_5816_3877/master/5816.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4cf65218cf1b86ce1a24026f7df4a11d,People gather around an artwork by street artist Banksy the eighth to be released in eight days depicting a rhino mounting a car on a wall in Charlton.
https://i.guim.co.uk/img/media/5e58e50a47d5aabe067f054f823b0d374d3d6eb9/0_0_3784_2313/master/3784.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=cb5e93ef21c1c7f621c625cfadad69f7,Jack Carlin of Team GB crashes on the home straight with Malaysia’s Muhammad Shah Firdaus and Japan’s Shinji Nakano in the final of the men’s keirin competition at Le Velodrome National during the Paris Olympic Games 2024.
https://i.guim.co.uk/img/media/75de94e9f48fb153f9cc9307e98559d9f8933a66/0_0_5000_3334/master/5000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=688d17162836c15a4df1a243221eac0d,Dr Dre and Snoop Dogg perform at the LA28 Olympic Games handover celebration.
https://i.guim.co.uk/img/media/9d3876283b3873d4d151a238ed87d46407267314/0_0_5440_3624/master/5440.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=ae8d9999e727d275ee6a558358dad4ae,Democratic presidential nominee and vice president Kamala Harris sits backstage as she listens to running mate Tim Walz speak at a campaign rally at Desert Diamond Arena.
https://i.guim.co.uk/img/media/7a5eca7115944fc7930653f92beec3b77a91a10c/0_0_6720_4480/master/6720.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c0a072585445bbd4f282a86eca459cc1,Police officers rescue a couple from a house next to a burning car on Parliament Road.
https://i.guim.co.uk/img/media/1c70eec2506351f3bc3c12113b1e2b689e531fcd/0_0_8640_5760/master/8640.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=1280dc7ada11c7b77a9ac7cae861cbb7,Police officers push back anti-immigration protesters outside the Holiday Inn Express hotel which was housing asylum seekers in Rotherham.
https://i.guim.co.uk/img/media/f7961f8d06f9ecb43cc6ef320f6baaba41646f6a/0_0_7794_5198/master/7794.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=5d504775ae06396d4f976c4bb7ddf407,Rockets fired from southern Lebanon are intercepted by Israel’s Iron Dome air defence system over the Upper Galilee region in northern Israel.
https://i.guim.co.uk/img/media/7f29caad32d227138af2c0d4d7d1eae9d32cc6a2/0_0_6048_4032/master/6048.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f736239803fa5b82d5e6749f79999324,A firefighter uses a drip torch to burn vegetation while trying to stop the Park Fire near Mill Creek. 
https://i.guim.co.uk/img/media/22cd9ada5c2ab674c8b94754ba2278350d8487ea/0_0_5572_3709/master/5572.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=64e769bf59c212aaad23a35075cb5e11,France’s Kauli Vaast gets a barrel in the men’s surfing semi-finals during the Paris Olympic Games 2024 in Teahupo’o on the French Polynesian island of Tahiti.
https://i.guim.co.uk/img/media/cc74a6bc01a70921344ec1996ca1b4a80f87a659/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=652ca5bb69fde5b063075e9b94569279,Noah Lyles of Team USA wins the men’s 100m final during the Paris Olympic Games 2024 at Stade de France. Photogapher Héctor Vivas’s layers of the Games shows in one image the multiple moments that happen during a game or a day of competition from a fixed camera.
https://i.guim.co.uk/img/media/415a48b0dc4a6536ae6035ba7741b1c8c7a66746/0_0_6559_4373/master/6559.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=12530b94c7520aea76eea8455b769685,Members of Team USA compete in the team acrobatic routine during the Paris Olympic Games 2024 at the Aquatics Centre in Paris.
https://i.guim.co.uk/img/media/c737885c35877ded4db9417b9e10cbff23db5ad2/0_0_7488_4994/master/7488.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=383803f1aee0bb68730171fdd57af705,An employee maintains the Paris Olympic and Paralympic Games 2024 cauldron attached to a balloon carrying the Olympic flame in the Tuileries garden in Paris.
https://i.guim.co.uk/img/media/5cca609376ffbe229b48c2ffbd32b470d0da73ec/0_0_4000_2667/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=6a334399c4e6bb505079da3480e0a711,A homeless woman stands by makeshift tents as she looks at law enforcement officers demolishing the structures of homeless people who decided to be voluntarily relocated in shelters and accommodation provided by the city of Cape Town.
https://i.guim.co.uk/img/media/b6876e8eaf03d152cb8da632ed89ed86f5102cf9/0_0_4857_3238/master/4857.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=de90db684e11078f038a928909b886c5,A Palestinian girl recovers a tray from items scattered on the floor in Deir el-Balah.
https://i.guim.co.uk/img/media/22c596d4116330186c7c0597c5269539d82fc972/0_0_4437_3000/master/4437.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=79cff0d80adf1dfea3bf8c9eee45b6d4,Ultra-Orthodox Jewish men clash with mounted police officers during a demonstration against drafting to the Israeli military near a recruitment base in the Tel HaShomer area of Ramat Gan.
https://i.guim.co.uk/img/media/d1e868a996d6c29404d497d8748c326431f3144b/0_0_5837_3891/master/5837.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9a641bd0eaf5a66d0095be8f13c08cd6,Palestinian girl Yara Al-Ghandour who was wounded in an Israeli strike along with her two siblings and mother receives treatment at Nasser hospital.
https://i.guim.co.uk/img/media/db6d357808e39c6ab5af79ea83379c02033af411/0_0_4000_2671/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=cb596be71f94c6907e8a4778e3c8dba9,The Divisional Awami League office having been set on fire after the resignation of Prime Minister Sheikh Hasina in Barishal. 
https://i.guim.co.uk/img/media/60d8bf423edc4d87d2e7bb7e756048186a816938/0_0_5743_3829/master/5743.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=7fd3a59b09bf3c00c5779eff68d63b56,People shake hands with army personnel as they celebrate the resignation of Bangladesh’s prime minister Sheikh Hasina in Dhaka.
https://i.guim.co.uk/img/media/a4e87866b1ea64ba6f0cdf0de19af0b82ce2a642/0_0_4675_3117/master/4675.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b3ee8dd919352dcbcb390428a08f8d8b,Anti-government protesters display Bangladesh’s national flag as they storm Prime Minister Sheikh Hasina’s palace in Dhaka.
https://i.guim.co.uk/img/media/4f8706f1e33bd7b0420eedc27b06255afeac0a0a/0_0_5712_3782/master/5712.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f26ab8b440020469da23fc3109eddb98,Rescuers work at the site of a Russian missile strike in Kharkiv.
https://i.guim.co.uk/img/media/a4083f5f91e2a03e12ae9f4b95beff23ae658d3f/0_0_4500_3002/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=de8bdeba2880a544657a10dd8d3187f9,Internally displaced people walk along a corridor of an unfinished structure in a school used as a shelter in Adwa.
https://i.guim.co.uk/img/media/f5cc27833d8805113db9b94adcac5828144f697a/0_0_8256_5504/master/8256.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=50223fe27d09ff4e1cfc89e8a3ac5eaa,Fairy chimneys are seen with light illuminations created with different techniques in Cappadocia. 
https://i.guim.co.uk/img/media/03ae86311cf78f6304214d7e553425c2a31eacbd/0_0_4000_2666/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=672f0bf436d7a1e490c068c6a0122b40,A dog walks by a car damaged by the recent floods at Riverlands in the Swartland district.
https://i.guim.co.uk/img/media/59595a914b87f57f8431edc675b3deb77985cdcb/0_0_5145_3637/master/5145.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2d54303f3097035045688db868d42e07,A skateboarder passes a new artwork by the British artist Banksy in Fulham. 
